COURSE.SECTIONS.ID,SEC.TERM,SEC.COURSE,SEC.NAME,SEC.NO,SEC.USER1,SEC.USER6,SEC.LOCATION,SEC.LOCATION.DESC.CC,SEC.CAPACITY,SEC.EVERY.STUDENT.COUNT,SEC.STUDENTS.COUNT,SEC.AUDIT.STUDENT.COUNT,SEC.ACAD.LEVEL,SEC.CRED.TYPE,SEC.MIN.CRED,SEC.MAX.CRED,SEC.BILLING.CRED,XSEC.FTE.COUNT,XSEC.FTE.CONTACT,SEC.CEUS,SEC.CONTACT.HOURS,SEC.COURSE.LEVELS,SEC.STATUS.ACTION1,SEC.STATUS,DataDatetime
28857,2017FA,S13676,MUS-110-02,2,TR,,MC,Main Campus,30,20,20,0,CU,IN,3,0,3,14,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.072Z
28858,2017FA,S13676,MUS-110-H01,H01,TR,,MC,Main Campus,25,18,18,0,CU,IN,3,0,3,12,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.088Z
28859,2017FA,S13676,MUS-110-IN1,IN1,IN,,OL,Online Cu Classes,40,50,50,0,CU,IN,3,0,3,38,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.088Z
28860,2017FA,S13646,MUS-112-01,1,TR,,MC,Main Campus,30,12,12,0,CU,IN,3,0,3,10,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.088Z
28861,2017FA,S14059,HUM-110-01,1,TR,,MC,Main Campus,30,13,13,0,CU,IN,3,0,3,8,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.103Z
28862,2017FA,S24055,HUM-115-IN1,IN1,IN,,OL,Online Cu Classes,40,42,42,0,CU,IN,3,0,3,33,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.103Z
28863,2017FA,S11527,HUM-220-01,1,TR,,MC,Main Campus,20,17,17,0,CU,IN,3,0,3,12,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.103Z
28864,2017FA,S11527,HUM-220-IN1,IN1,IN,,OL,Online Cu Classes,30,32,32,0,CU,IN,3,0,3,23,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.119Z
28865,2017FA,S23926,MAT-110-H01,H01,TR,,MC,Main Campus,25,21,21,0,CU,IN,3,0,3,21,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:15.119Z
28866,2017FA,S23926,MAT-110-01,1,TR,,HTC,Regional High Technology Cente,20,14,14,0,CU,IN,3,0,3,10,64,0,"2.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:15.134Z
28867,2017FA,S23945,MAT-143-02,2,WB,,MC,Main Campus,30,34,34,0,CU,IN,3,0,3,21,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.134Z
28869,2017FA,S23945,MAT-143-IN1,IN1,IN,,OL,Online Cu Classes,30,39,39,0,CU,IN,3,0,3,28,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.150Z
28870,2017FA,S23945,MAT-143-INA1,INA1,IN,,OL,Online Cu Classes,30,18,18,0,CU,IN,3,0,3,13,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.150Z
28871,2017FA,S23944,MAT-152-01,1,WB,,MC,Main Campus,25,29,29,0,CU,IN,4,0,4,22,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.166Z
28872,2017FA,S23944,MAT-152-IN1,IN1,IN,,OL,Online Cu Classes,30,29,29,0,CU,IN,4,0,4,14,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.166Z
28873,2017FA,S23934,MAT-171-01,1,WB,,MC,Main Campus,25,35,35,0,CU,IN,4,0,4,23,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.181Z
28874,2017FA,S23934,MAT-171-02,2,WB,,MC,Main Campus,25,32,32,0,CU,IN,4,0,4,20,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.181Z
28875,2017FA,S23934,MAT-171-IN1,IN1,IN,,OL,Online Cu Classes,30,29,29,0,CU,IN,4,0,4,21,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.181Z
28876,2017FA,S23939,MAT-271-01,1,TR,,MC,Main Campus,20,14,14,0,CU,IN,4,0,4,7,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.197Z
28877,2017FA,S12004,PHY-110-01,1,TR,,MC,Main Campus,24,18,18,0,CU,IN,3,0,3,11,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.197Z
28878,2017FA,S13531,PHY-110A-61,61,TR,,MC,Main Campus,24,18,18,0,CU,IN,1,0,1,11,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.213Z
28879,2017FA,S24130,DMA-080-01,1,WB,,MC,Main Campus,20,0,0,0,CU,DE,1,0,1,0,20,0,"0.75, 0.50",DEV,2,C,2018-03-03T02:06:15.213Z
28880,2017FA,S23941,MAT-273-01,1,WB,,MC,Main Campus,20,5,5,0,CU,IN,4,0,4,5,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.213Z
28881,2017FA,S10185,HEA-110-H01,H01,TR,,MC,Main Campus,25,0,0,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:15.228Z
28882,2017FA,S10185,HEA-110-H02,H02,TR,,MC,Main Campus,25,0,0,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:15.228Z
28883,2017FA,S10799,HIS-111-01,1,TR,,MC,Main Campus,38,49,49,0,CU,IN,3,0,3,38,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.244Z
28884,2017FA,S10844,HIS-112-01,1,TR,,MC,Main Campus,35,23,23,0,CU,IN,3,0,3,18,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.244Z
28887,2017FA,S10372,HIS-131-H01,H01,TR,,MC,Main Campus,35,41,41,0,CU,IN,3,0,3,27,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.259Z
28888,2017FA,S10372,HIS-131-INA1,INA1,IN,,OL,Online Cu Classes,30,36,36,0,CU,IN,3,0,3,28,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.275Z
28889,2017FA,S10386,HIS-132-H01,H01,TR,,MC,Main Campus,35,26,26,0,CU,IN,3,0,3,16,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.275Z
28890,2017FA,S10386,HIS-132-01,1,TR,,MC,Main Campus,30,38,38,0,CU,IN,3,0,3,28,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.275Z
28891,2017FA,S10386,HIS-132-IN1,IN1,IN,,OL,Online Cu Classes,30,32,32,0,CU,IN,3,0,3,19,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.291Z
28892,2017FA,S10386,HIS-132-02,2,TR,,MC,Main Campus,35,24,24,0,CU,IN,3,0,3,20,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.291Z
28893,2017FA,L19811,FWL-124AB-01,1,TR,,MC,Main Campus,28,30,30,0,CU,IN,2,0,2,26,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.306Z
28894,2017FA,L19812,FWL-124BB-60,60,TR,,MC,Main Campus,14,14,14,0,CU,IN,1,0,1,14,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.306Z
28895,2017FA,L19812,FWL-124BB-61,61,TR,,MC,Main Campus,13,18,18,0,CU,IN,1,0,1,12,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.322Z
28896,2017FA,S11057,FWL-142-IN1,IN1,IN,,OL,Online Cu Classes,20,27,27,0,CU,IN,3,0,3,16,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:15.322Z
28897,2017FA,S22234,FWL-224-01,1,TR,,MC,Main Campus,20,20,20,0,CU,IN,2,0,2,16,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:15.322Z
28898,2017FA,S22234,FWL-224-02,2,TR,,MC,Main Campus,20,12,12,0,CU,IN,2,0,2,8,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:15.338Z
28899,2017FA,L19813,FWL-142AB-01,1,TR,,MC,Main Campus,60,46,46,0,CU,IN,2,0,2,36,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.338Z
28900,2017FA,L19814,FWL-142BB-60,60,TR,,MC,Main Campus,20,23,23,0,CU,IN,1,0,1,18,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.353Z
28901,2017FA,L19814,FWL-142BB-61,61,TR,,MC,Main Campus,20,24,24,0,CU,IN,1,0,1,18,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.353Z
28902,2017FA,L19814,FWL-142BB-N62,N62,TR,,MC,Main Campus,20,3,3,0,CU,IN,1,0,1,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.353Z
28903,2017FA,L19815,FOR-241AB-N1,N1,TR,,MC,Main Campus,60,32,32,0,CU,IN,2,0,2,28,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.369Z
28904,2017FA,L19816,FOR-241BB-60,60,TR,,MC,Main Campus,15,0,0,0,CU,IN,1,0,1,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.369Z
28905,2017FA,L19816,FOR-241BB-61,61,TR,,MC,Main Campus,15,0,0,0,CU,IN,1,0,1,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.369Z
28906,2017FA,L19816,FOR-241BB-62,62,TR,,MC,Main Campus,16,19,19,0,CU,IN,1,0,1,16,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.384Z
28907,2017FA,L19816,FOR-241BB-63,63,TR,,MC,Main Campus,15,16,16,0,CU,IN,1,0,1,12,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.384Z
28908,2017FA,L19817,FOR-240AB-01,1,TR,,MC,Main Campus,26,15,15,0,CU,IN,2,0,2,12,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.400Z
28909,2017FA,L19818,FOR-240BB-60,60,TR,,MC,Main Campus,13,14,14,0,CU,IN,1,0,1,12,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.400Z
28910,2017FA,L19818,FOR-240BB-61,61,TR,,MC,Main Campus,13,4,4,0,CU,IN,1,0,1,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.416Z
28911,2017FA,L19819,FOR-173AB-01,1,TR,,MC,Main Campus,56,39,39,0,CU,IN,2,0,2,37,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.416Z
28912,2017FA,L19820,FOR-173BB-60,60,TR,,MC,Main Campus,14,15,15,0,CU,IN,1,0,1,14,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.416Z
28913,2017FA,L19820,FOR-173BB-61,61,TR,,MC,Main Campus,14,10,10,0,CU,IN,1,0,1,10,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.431Z
28914,2017FA,L19820,FOR-173BB-62,62,TR,,MC,Main Campus,14,6,6,0,CU,IN,1,0,1,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.431Z
28915,2017FA,L19820,FOR-173BB-63,63,TR,,MC,Main Campus,14,13,13,0,CU,IN,1,0,1,13,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.431Z
28916,2017FA,L19821,FOR-175AB-01,1,TR,,MC,Main Campus,26,13,13,0,CU,IN,2,0,2,11,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.447Z
28917,2017FA,L19822,FOR-175BB-60,60,TR,,MC,Main Campus,13,13,13,0,CU,IN,1,0,1,11,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.463Z
28918,2017FA,L19822,FOR-175BB-61,61,TR,,MC,Main Campus,13,2,2,0,CU,IN,1,0,1,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.463Z
28919,2017FA,S11723,REL-212-H01,H01,TR,,MC,Main Campus,25,21,21,0,CU,IN,3,0,3,9,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.463Z
28920,2017FA,S10204,PED-142-H01,H01,TR,,MC,Main Campus,22,12,12,0,CU,IN,1,0,1,0,32,0,2,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:15.478Z
28921,2017FA,S10204,PED-142-H02,H02,TR,,MC,Main Campus,22,10,10,0,CU,IN,1,0,1,9,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.478Z
28922,2017FA,S10204,PED-142-H03,H03,TR,,MC,Main Campus,22,12,12,0,CU,IN,1,0,1,8,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.494Z
28925,2017FA,S23381,FOR-215-01,1,TR,,MC,Main Campus,20,15,15,0,CU,IN,3,0,3,12,80,0,"1.00, 4.00","AAS, DIP, CER",1,A,2018-03-03T02:06:15.509Z
28926,2017FA,S23381,FOR-215-02,2,TR,,MC,Main Campus,20,4,4,0,CU,IN,3,0,3,0,80,0,"1.00, 4.00","AAS, DIP, CER",2,C,2018-03-03T02:06:15.509Z
28928,2017FA,S13516,ACA-115-02,2,TR,,MC,Main Campus,25,29,29,0,CU,IN,1,0,1,22,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.525Z
28929,2017FA,S13516,ACA-115-03,3,TR,,MC,Main Campus,25,30,30,0,CU,IN,1,0,1,22,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.525Z
28930,2017FA,S13516,ACA-115-04,4,TR,,MC,Main Campus,25,28,28,0,CU,IN,1,0,1,16,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.541Z
28931,2017FA,S13516,ACA-115-05,5,TR,,MC,Main Campus,25,16,16,0,CU,IN,1,0,1,7,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.541Z
28932,2017FA,S13516,ACA-115-A1,A1,WB,,MC,Main Campus,20,0,0,0,CU,IN,1,0,1,0,32,0,2,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.541Z
28935,2017FA,S24018,ACA-122-04,4,WB,,MC,Main Campus,20,13,13,0,CU,IN,1,0,1,10,32,0,2,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:15.556Z
28948,2017FA,S12703,ISC-271-A1,A1,TR,,MC,Main Campus,15,2,2,0,CU,IN,2,0,2,0,32,0,2,"AAS, DIP, CER",2,C,2018-03-03T02:06:15.634Z
28950,2017FA,S22989,MAC-113-NA1,NA1,WB,,HTC,Regional High Technology Cente,20,11,11,0,CU,IN,6,0,6,9,224,0,"2.00, 12.00","AAS, DIP, CER",1,A,2018-03-03T02:06:15.650Z
28964,2017FA,S23795,WBL-112-01,1,CP,,OC,Off Campus,1,1,1,0,CU,IN,2,0,2,1,320,0,20,"AAS, DIP, CER",1,A,2018-03-03T02:06:15.744Z
29118,2017FA,S23468,ATR-211-YA1,YA1,HY,,HTC,Regional High Technology Cente,15,2,2,0,CU,IN,3,0,3,0,80,0,"2.00, 3.00","AAS, DIP, CER",2,C,2018-03-03T02:06:16.681Z
29133,2017FA,S23934,MAT-171-03,3,TR,,MC,Main Campus,20,13,13,0,CU,IN,4,0,4,11,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:16.853Z
29134,2017FA,S11725,MAC-114-T01,T01,WB,,HTC,Regional High Technology Cente,20,4,4,0,CU,IN,2,0,2,3,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:16.853Z
29135,2017FA,S22947,MAC-171-TA1,TA1,TR,,HTC,Regional High Technology Cente,20,4,4,0,CU,IN,1,0,1,3,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:16.853Z
29136,2017FA,S22948,MAC-172-TA1,TA1,TR,,HTC,Regional High Technology Cente,20,4,4,0,CU,IN,1,0,1,3,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:16.869Z
29137,2017FA,S22949,MAC-173-TA1,TA1,TR,,HTC,Regional High Technology Cente,20,4,4,0,CU,IN,2,0,2,3,64,0,"1.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:16.869Z
29139,2017FA,S22924,MAC-142-TA1,TA1,TR,,HTC,Regional High Technology Cente,20,4,4,0,CU,IN,4,0,4,3,128,0,"2.00, 6.00","AAS, DIP, CER",1,A,2018-03-03T02:06:16.884Z
29144,2017FA,S23482,ELC-131-C01,C01,TR,,HS,High School,20,8,8,0,CU,IN,4,0,4,6,96,0,"3.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:16.916Z
29145,2017FA,S23483,ELC-131A-C60,C60,TR,,HS,High School,20,8,8,0,CU,IN,1,0,1,7,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:16.916Z
29146,2017FA,S11833,ELC-119-CA1,CA1,TR,,HS,High School,20,11,11,0,CU,IN,2,0,2,10,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:16.931Z
29147,2017FA,S10647,ELC-125-CA1,CA1,TR,,HS,High School,20,11,11,0,CU,IN,2,0,2,9,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:16.931Z
29151,2017FA,S23275,BPR-130-C01,C01,TR,,HS,High School,20,6,6,0,CU,IN,3,0,3,5,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:16.963Z
29152,2017FA,S10559,CST-111-CA1,CA1,TR,,HS,High School,20,6,6,0,CU,IN,4,0,4,4,96,0,"3.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:16.963Z
29175,2017FA,S23456,TRN-120-PA1,PA1,WB,,HS,High School,20,20,20,0,CU,IN,5,0,5,20,112,0,"4.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.103Z
29179,2017FA,S23456,TRN-120-PA2,PA2,WB,,HS,High School,20,20,20,0,CU,IN,5,0,5,20,112,0,"4.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.134Z
29182,2017FA,S10171,AUB-111-T01,T01,TR,,MC,Main Campus,20,10,10,0,CU,IN,4,0,4,8,128,0,"2.00, 6.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.150Z
29185,2017FA,S23456,TRN-120-TA1,TA1,TR,,MC,Main Campus,20,15,15,0,CU,IN,5,0,5,14,112,0,"4.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.166Z
29188,2017FA,S23460,TRN-140-T01,T01,TR,,MC,Main Campus,20,14,14,0,CU,IN,2,0,2,14,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.197Z
29189,2017FA,S23461,TRN-140A-T60,T60,TR,,MC,Main Campus,20,15,15,0,CU,IN,2,0,2,14,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.197Z
29201,2017FA,S23483,ELC-131A-60,60,TR,,HTC,Regional High Technology Cente,15,6,6,0,CU,IN,1,0,1,5,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:17.275Z
29202,2017FA,S23482,ELC-131-01,1,WB,,HTC,Regional High Technology Cente,15,6,6,0,CU,IN,4,0,4,5,96,0,"3.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.275Z
29214,2017FA,S23483,ELC-131A-N60,N60,TR,,HTC,Regional High Technology Cente,20,15,15,0,CU,IN,1,0,1,11,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:17.353Z
29217,2017FA,S23468,ATR-211-A1,A1,WB,,HTC,Regional High Technology Cente,15,2,2,0,CU,IN,3,0,3,0,80,0,"2.00, 3.00","AAS, DIP, CER",2,C,2018-03-03T02:06:17.369Z
29223,2017FA,S21058,CIS-110-H02,H02,WB,,MC,Main Campus,20,14,14,0,CU,IN,3,0,3,10,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:17.400Z
29225,2017FA,S24573,EDU-234-IN1,IN1,IN,,OL,Online Cu Classes,30,34,34,0,CU,IN,3,0,3,25,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:17.416Z
29305,2017FA,S13516,ACA-115-IN2,IN2,IN,,OL,Online Cu Classes,30,35,35,0,CU,IN,1,0,1,27,32,0,2,"AAS, DIP, CER",1,A,2018-03-03T02:06:17.853Z
29317,2017FA,S20278,ACC-120-01,1,TR,,,,24,10,10,0,CU,IN,4,0,4,8,80,0,"3.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:17.931Z
29326,2017FA,S23528,MNT-110-99,99,IS,,OC,Off Campus,1,1,1,0,CU,IN,2,0,2,1,64,0,"1.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:17.994Z
29329,2017FA,S23468,ATR-211-A1,A1,WB,,HTC,Regional High Technology Cente,20,4,4,0,CU,IN,3,0,3,3,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:18.009Z
29331,2017FA,S21012,CTS-285-99,99,IS,,OC,Off Campus,1,1,1,0,CU,IN,3,0,3,1,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:18.009Z
29351,2017FA,S13719,MAS-140-99,99,IS,,OC,Off Campus,1,1,1,0,CU,IN,2,0,2,1,48,0,"1.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:18.134Z
29352,2017FA,S23269,CMT-120-99,99,IS,,OC,Off Campus,1,1,1,0,CU,IN,3,0,3,1,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:18.134Z
29367,2017FA,S21692,AUT-151-99,99,IS,,OC,Off Campus,1,1,1,0,CU,IN,3,0,3,1,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:18.213Z
29371,2017FA,S23701,EDU-154-INA1,INA1,IN,,OL,Online Cu Classes,30,5,5,0,CU,IN,3,0,3,4,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:18.244Z
29372,2017FA,S23522,ELC-128-A1,A1,WB,,HTC,Regional High Technology Cente,15,7,7,0,CU,IN,3,0,3,4,80,0,"2.00, 3.00","AAS, DIP, CER",1,A,2018-03-03T02:06:18.244Z
30089,2017FA,S14059,HUM-110-99,99,IS,,OC,Off Campus,1,1,1,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:22.259Z
28273,2017FA,S23712,EDU-234-IN1,IN1,IN,,OL,Online Cu Classes,30,13,13,0,CU,IN,3,0,3,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:32.447Z
28274,2017FA,S23734,EDU-262-IN1,IN1,IN,,OL,Online Cu Classes,0,0,0,0,CU,IN,3,0,3,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:32.463Z
28276,2017FA,S23736,EDU-271-IN2,IN2,IN,,OL,Online Cu Classes,0,0,0,0,CU,IN,3,0,3,0,64,0,"2.00, 2.00","AAS, DIP, CER",2,C,2018-03-03T02:06:32.463Z
28279,2017FA,S12737,MED-121-IN1,IN1,IN,,OL,Online Cu Classes,30,38,38,0,CU,IN,3,0,3,21,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:32.494Z
28343,2017FA,S10149,ART-115-01,1,TR,,MC,Main Campus,30,5,5,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:32.884Z
28364,2017FA,S24024,ENG-112-01,1,TR,,OC,Off Campus,20,10,10,0,CU,IN,3,0,3,0,48,0,3,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:33.009Z
28375,2017FA,S23945,MAT-143-01,1,WB,,MC,Main Campus,25,32,32,0,CU,IN,3,0,3,24,64,0,"2.00, 2.00","CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:33.072Z
28414,2017FA,S23749,EDU-163-99,99,IS,,OC,Off Campus,1,1,1,0,CU,IN,3,0,3,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:33.306Z
28431,2017FA,S22467,PED-219-01,1,TR,,MC,Main Campus,30,0,0,0,CU,IN,1,0,1,0,32,0,2,"CAA, AAS, DIP, CER",2,C,2018-03-03T02:06:33.416Z
28447,2017FA,S23794,WBL-111-01,1,CP,,OC,Off Campus,20,5,5,0,CU,IN,1,0,1,5,160,0,10,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.525Z
28448,2017FA,S10631,CJC-111-01,1,TR,,MC,Main Campus,19,13,13,0,CU,IN,3,0,3,8,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:33.525Z
28449,2017FA,S10631,CJC-111-IN1,IN1,IN,,OL,Online Cu Classes,30,22,22,0,CU,IN,3,0,3,15,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:33.525Z
28450,2017FA,S10598,CJC-112-IN1,IN1,IN,,OL,Online Cu Classes,30,15,15,0,CU,IN,3,0,3,8,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.541Z
28451,2017FA,S11746,CJC-121-01,1,TR,,MC,Main Campus,19,20,20,0,CU,IN,3,0,3,14,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:33.541Z
28452,2017FA,S11110,CJC-131-01,1,TR,,MC,Main Campus,19,10,10,0,CU,IN,3,0,3,0,48,0,3,"AAS, DIP, CER",2,C,2018-03-03T02:06:33.556Z
28453,2017FA,S11110,CJC-131-IN1,IN1,IN,,OL,Online Cu Classes,30,12,12,0,CU,IN,3,0,3,6,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.556Z
28454,2017FA,S10598,CJC-112-01,1,TR,,MC,Main Campus,19,13,13,0,CU,IN,3,0,3,9,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.556Z
28455,2017FA,S12643,CJC-141-IN1,IN1,IN,,OL,Online Cu Classes,30,17,17,0,CU,IN,3,0,3,7,48,0,3,"CAA, AAS, DIP, CER",1,A,2018-03-03T02:06:33.572Z
28456,2017FA,S20701,CJC-160-01,1,TR,,MC,Main Campus,19,12,12,0,CU,IN,3,0,3,9,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.572Z
28457,2017FA,S10951,CJC-214-01,1,TR,,MC,Main Campus,19,10,10,0,CU,IN,3,0,3,5,48,0,3,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.588Z
28458,2017FA,S12498,CJC-221-IN1,IN1,IN,,OL,Online Cu Classes,30,7,7,0,CU,IN,4,0,4,6,80,0,"3.00, 2.00","AAS, DIP, CER",1,A,2018-03-03T02:06:33.588Z
28459,2017FA,S24238,EDU-119-IN1,IN1,IN,,OL,Online Cu Classes,30,43,43,0,CU,IN,4,0,4,20,64,0,4,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.588Z
28460,2017FA,S24238,EDU-119-INA1,INA1,IN,,OL,Online Cu Classes,40,50,50,0,CU,IN,4,0,4,28,64,0,4,"AAS, DIP, CER",1,A,2018-03-03T02:06:33.603Z
